TransactionID,Products
TRAN14891,Other Vegetables
TRAN14891,Cake Bar
TRAN14891,Shopping Bags
TRAN14891,Semi-Finished Bread
TRAN14891,Margarine
TRAN14892,Beverages
TRAN14892,Tropical Fruit
TRAN14892,Yogurt
TRAN14893,Coffee
TRAN14893,Sparkling Wine
TRAN14893,Dish Cleaner
TRAN14894,Cat Food
TRAN14894,Canned Beer
TRAN14894,Mustard
TRAN14894,Brown Bread
TRAN14894,Root Vegetables
TRAN14895,Butter
TRAN14895,Other Vegetables
TRAN14895,Hygiene Articles
TRAN14895,Brown Bread
TRAN14895,Pet Care
TRAN14895,Waffles
TRAN14895,Pork
TRAN14895,Whole Milk
TRAN14895,Frankfurter
TRAN14895,Canned Beer
TRAN14895,Newspapers
TRAN14895,Semi-Finished Bread
TRAN14896,Dessert
TRAN14896,Ham
TRAN14896,Yogurt
TRAN14896,Processed Cheese
TRAN14896,Soda
TRAN14897,Pip Fruit
TRAN14897,Beverages
TRAN14897,Domestic Eggs
TRAN14897,White Bread
TRAN14897,Whole Milk
TRAN14898,Yogurt
TRAN14898,Sugar
TRAN14898,Shopping Bags
TRAN14899,Rolls/Buns
TRAN14899,Meat
TRAN14899,Whole Milk
TRAN14900,Soda
TRAN14900,Bathroom Cleaner
TRAN14901,Pork
TRAN14901,Domestic Eggs
TRAN14901,Onions
TRAN14901,Shopping Bags
TRAN14901,Pastry
TRAN14901,Soda
TRAN14902,Whole Milk
TRAN14902,Frozen Vegetables
TRAN14903,Bottled Beer
TRAN14904,Bottled Water
TRAN14905,Specialty Bar
TRAN14905,House Keeping Products
TRAN14906,Yogurt
TRAN14906,Berries
TRAN14906,Whipped/Sour Cream
TRAN14907,Dessert
TRAN14907,Soda
TRAN14908,Sparkling Wine
TRAN14908,Onions
TRAN14908,Herbs
TRAN14908,Ham
TRAN14909,Hard Cheese
TRAN14909,Tropical Fruit
TRAN14909,Bottled Beer
TRAN14909,Soda
TRAN14909,Pork
TRAN14909,Napkins
TRAN14909,Margarine
TRAN14910,White Wine
TRAN14910,Cat Food
TRAN14911,Bottled Beer
TRAN14911,Margarine
TRAN14911,Soda
TRAN14911,Brown Bread
TRAN14911,Whole Milk
TRAN14912,Red/Blush Wine
TRAN14912,Margarine
TRAN14912,Fruit/Vegetable Juice
TRAN14913,Whole Milk
TRAN14914,Whole Milk
TRAN14914,Coffee
TRAN14914,Bottled Water
TRAN14914,Dessert
TRAN14915,Other Vegetables
TRAN14915,Hair Spray
TRAN14915,Rolls/Buns
TRAN14916,Domestic Eggs
TRAN14917,Canned Beer
TRAN14918,Sausage
TRAN14918,White Wine
TRAN14918,Napkins
TRAN14919,Shopping Bags
TRAN14919,Bottled Water
TRAN14919,Butter Milk
TRAN14919,Fruit/Vegetable Juice
TRAN14919,Hygiene Articles
TRAN14919,Coffee
TRAN14919,Ice Cream
TRAN14920,Ketchup
TRAN14920,Ham
TRAN14920,Whipped/Sour Cream
TRAN14920,Root Vegetables
TRAN14921,Whole Milk
TRAN14922,Frozen Meals
TRAN14922,Butter Milk
TRAN14922,Other Vegetables
TRAN14922,Ice Cream
TRAN14922,Pastry
TRAN14923,Rolls/Buns
TRAN14923,Red/Blush Wine
TRAN14923,Sausage
TRAN14923,Soda
TRAN14923,Frozen Vegetables
TRAN14924,Bottled Beer
TRAN14925,Napkins
TRAN14925,Misc. Beverages
TRAN14926,Brown Bread
TRAN14927,Margarine
TRAN14927,Long Life Bakery Product
TRAN14927,Whipped/Sour Cream
TRAN14928,Jam
TRAN14928,Whipped/Sour Cream
TRAN14928,Tropical Fruit
TRAN14929,Pip Fruit
TRAN14929,Citrus Fruit
TRAN14930,Pip Fruit
TRAN14930,Sparkling Wine
TRAN14930,Soda
TRAN14931,Specialty Bar
TRAN14931,Waffles
TRAN14932,Tropical Fruit
TRAN14932,Other Vegetables
TRAN14932,Waffles
TRAN14932,Whole Milk
TRAN14932,Margarine
TRAN14932,Brown Bread
TRAN14932,Sauces
TRAN14932,Sweet Spreads
TRAN14933,Beverages
TRAN14933,Frozen Meals
TRAN14933,Pickled Vegetables
TRAN14933,Brown Bread
TRAN14933,Citrus Fruit
TRAN14933,Butter Milk
TRAN14933,Shopping Bags
TRAN14933,Pip Fruit
TRAN14933,Frankfurter
TRAN14934,Male Cosmetics
TRAN14934,White Wine
TRAN14934,Fruit/Vegetable Juice
TRAN14934,Sugar
TRAN14934,Soda
TRAN14934,Bottled Water
TRAN14934,Sausage
TRAN14934,Rolls/Buns
TRAN14935,Frankfurter
TRAN14935,Sausage
TRAN14935,Soda
TRAN14935,Curd
TRAN14935,Processed Cheese
TRAN14935,Canned Beer
TRAN14936,Coffee
TRAN14936,Curd
TRAN14936,Bottled Beer
TRAN14937,Napkins
TRAN14937,Cat Food
TRAN14937,Meat
TRAN14937,Citrus Fruit
TRAN14937,Bottled Water
TRAN14937,Chocolate
TRAN14937,Brown Bread
TRAN14937,Yogurt
TRAN14938,White Bread
TRAN14938,Specialty Bar
TRAN14938,Frozen Potato Products
TRAN14938,Fruit/Vegetable Juice
TRAN14938,Pastry
TRAN14938,Soda
TRAN14938,Whole Milk
TRAN14938,Other Vegetables
TRAN14939,Whole Milk
TRAN14940,Domestic Eggs
TRAN14941,Pip Fruit
TRAN14941,Whipped/Sour Cream
TRAN14942,Other Vegetables
TRAN14942,Mustard
TRAN14942,Whole Milk
TRAN14942,Prosecco
TRAN14942,Specialty Chocolate
TRAN14942,Female Sanitary Products
TRAN14943,Hard Cheese
TRAN14943,Spread Cheese
TRAN14943,Bottled Water
TRAN14943,Shopping Bags
TRAN14943,Yogurt
TRAN14943,Dessert
TRAN14943,Sausage
TRAN14943,Condensed Milk
TRAN14943,Fruit/Vegetable Juice
TRAN14943,Other Vegetables
TRAN14944,Salty Snack
TRAN14945,Candy
TRAN14945,Margarine
TRAN14946,Rolls/Buns
TRAN14946,Whole Milk
TRAN14946,Salt
TRAN14947,Waffles
TRAN14947,Frankfurter
TRAN14947,Other Vegetables
TRAN14947,White Bread
TRAN14947,Shopping Bags
TRAN14947,Pickled Vegetables
TRAN14947,Sausage
TRAN14948,Whole Milk
TRAN14949,Sliced Cheese
TRAN14949,Whole Milk
TRAN14949,Soft Cheese
TRAN14950,Soda
TRAN14950,Shopping Bags
TRAN14950,Canned Beer
TRAN14950,Brown Bread
TRAN14950,Napkins
TRAN14951,Canned Beer
TRAN14951,Shopping Bags
TRAN14951,Candy
TRAN14951,Salty Snack
TRAN14951,Misc. Beverages
TRAN14951,Oil
TRAN14951,Soda
TRAN14951,Brandy
TRAN14951,Hygiene Articles
TRAN14952,Liquor (Appetizer)
TRAN14953,Meat Spreads
TRAN14953,Rolls/Buns
TRAN14954,Bottled Water
TRAN14955,Pip Fruit
TRAN14955,Coffee
TRAN14955,Root Vegetables
TRAN14955,Newspapers
TRAN14955,Popcorn
TRAN14955,Shopping Bags
TRAN14955,Citrus Fruit
TRAN14955,Detergent
TRAN14955,Whole Milk
TRAN14955,Chewing Gum
TRAN14956,Margarine
TRAN14956,Root Vegetables
TRAN14956,Cat Food
TRAN14956,Shopping Bags
TRAN14956,Citrus Fruit
TRAN14957,Butter Milk
TRAN14957,Soda
TRAN14957,Dessert
TRAN14957,Bottled Water
TRAN14957,Yogurt
TRAN14957,Pastry
TRAN14957,Margarine
TRAN14957,Whole Milk
TRAN14958,Rolls/Buns
TRAN14958,Roll Products 
TRAN14958,Butter
TRAN14958,Fish
TRAN14958,Frankfurter
TRAN14958,Whole Milk
TRAN14958,Root Vegetables
TRAN14958,Beef
TRAN14958,Yogurt
TRAN14959,Soda
TRAN14960,Meat
TRAN14960,Other Vegetables
TRAN14961,Sliced Cheese
TRAN14961,Sausage
TRAN14961,Soda
TRAN14961,Shopping Bags
TRAN14961,Rolls/Buns
TRAN14961,Beverages
TRAN14962,Meat
TRAN14962,Canned Beer
TRAN14962,Instant Coffee
TRAN14962,Dessert
TRAN14962,Sausage
TRAN14962,Soda
TRAN14962,Rolls/Buns
TRAN14963,Chocolate
TRAN14964,Canned Beer
TRAN14965,Newspapers
TRAN14965,Bottled Beer
TRAN14966,Processed Cheese
TRAN14966,Sugar
TRAN14966,Other Vegetables
TRAN14966,Root Vegetables
TRAN14966,Pastry
TRAN14966,Detergent
TRAN14966,Liver Loaf
TRAN14967,Pastry
TRAN14967,Long Life Bakery Product
TRAN14968,Newspapers
TRAN14968,Other Vegetables
TRAN14968,Beef
TRAN14968,Rolls/Buns
TRAN14968,Hygiene Articles
TRAN14968,White Wine
TRAN14968,Hamburger Meat
TRAN14968,Sugar
TRAN14969,Canned Beer
TRAN14969,Newspapers
TRAN14970,Newspapers
TRAN14971,Sausage
TRAN14971,Rolls/Buns
TRAN14972,Pip Fruit
TRAN14972,Root Vegetables
TRAN14972,Candles
TRAN14972,Citrus Fruit
TRAN14972,Coffee
TRAN14972,Uht-Milk
TRAN14973,Canned Beer
TRAN14974,Canned Fish
TRAN14974,Coffee
TRAN14974,Newspapers
TRAN14974,Shopping Bags
TRAN14974,Frankfurter
TRAN14974,Uht-Milk
TRAN14974,Onions
TRAN14974,Mustard
TRAN14974,Other Vegetables
TRAN14974,Whole Milk
TRAN14974,Root Vegetables
TRAN14974,Rolls/Buns
TRAN14974,Meat
TRAN14974,Yogurt
TRAN14974,Oil
TRAN14975,Brown Bread
TRAN14975,Rolls/Buns
TRAN14976,Canned Beer
TRAN14977,Frankfurter
TRAN14977,Rolls/Buns
TRAN14977,Whole Milk
TRAN14977,Newspapers
TRAN14978,Tropical Fruit
TRAN14978,Sausage
TRAN14978,Nut Snack
TRAN14978,Frankfurter
TRAN14978,Meat
TRAN14978,Bottled Water
TRAN14978,Brown Bread
TRAN14979,Soda
TRAN14979,Bottled Beer
TRAN14980,Meat
TRAN14980,Chicken
TRAN14980,Whole Milk
TRAN14980,Root Vegetables
TRAN14980,Soda
TRAN14980,Onions
TRAN14981,White Wine
TRAN14982,Other Vegetables
TRAN14982,Sausage
TRAN14983,Oil
TRAN14983,Brown Bread
TRAN14983,Margarine
TRAN14983,Newspapers
TRAN14983,Pasta
TRAN14983,Soda
TRAN14984,Specialty Bar
TRAN14984,Soda
TRAN14984,Frozen Fruits
TRAN14985,Waffles
TRAN14985,Pasta
TRAN14985,Hard Cheese
TRAN14985,Soda
TRAN14986,Dessert
TRAN14986,Yogurt
TRAN14987,Coffee
TRAN14988,Other Vegetables
TRAN14988,Soda
TRAN14988,Condensed Milk
TRAN14989,Sliced Cheese
TRAN14989,Frankfurter
TRAN14989,Sausage
TRAN14989,Newspapers
TRAN14989,Pickled Vegetables
TRAN14989,Rolls/Buns
TRAN14989,Hard Cheese
TRAN14989,Yogurt
TRAN14989,Butter Milk
TRAN14989,Pastry
TRAN14989,Whole Milk
TRAN14990,Pork
TRAN14990,Pasta
TRAN14990,Whole Milk
TRAN14990,Fruit/Vegetable Juice
TRAN14991,Yogurt
TRAN14991,Rolls/Buns
TRAN14992,Brown Bread
TRAN14992,Root Vegetables
TRAN14992,Newspapers
TRAN14992,Whipped/Sour Cream
TRAN14992,Beef
TRAN14992,Yogurt
TRAN14992,Napkins
TRAN14992,Citrus Fruit
TRAN14993,Ham
TRAN14993,Sliced Cheese
TRAN14994,Salty Snack
TRAN14994,Fruit/Vegetable Juice
TRAN14994,Other Vegetables
TRAN14994,Waffles
TRAN14994,Tropical Fruit
TRAN14994,Bottled Water
TRAN14994,Soda
TRAN14994,Rolls/Buns
TRAN14994,Frankfurter
TRAN14995,Pickled Vegetables
TRAN14995,Other Vegetables
TRAN14995,Hamburger Meat
TRAN14996,White Wine
TRAN14997,Pastry
TRAN14997,Packaged Fruit/Vegetables
TRAN14998,Specialty Bar
TRAN14999,Misc. Beverages
TRAN14999,Female Sanitary Products
TRAN14999,Cat Food
TRAN15000,Whole Milk
TRAN15000,Grapes
TRAN15000,Hard Cheese
TRAN15000,Onions
TRAN15000,Other Vegetables
TRAN15000,Turkey
TRAN15000,Frozen Vegetables
TRAN15000,Napkins
TRAN15000,Yogurt
TRAN15000,Whipped/Sour Cream
TRAN15000,Butter Milk
TRAN15000,Fruit/Vegetable Juice
TRAN15000,Finished Products
TRAN15001,Beef
TRAN15001,Whole Milk
TRAN15001,Root Vegetables
TRAN15001,Pork
TRAN15001,Newspapers
TRAN15001,Rice
TRAN15001,Pip Fruit
TRAN15002,Margarine
TRAN15002,Pork
TRAN15002,Tropical Fruit
TRAN15002,Rolls/Buns
TRAN15002,Yogurt
TRAN15002,Spices
TRAN15002,Frozen Vegetables
TRAN15003,Root Vegetables
TRAN15003,Other Vegetables
TRAN15003,Herbs
TRAN15004,Misc. Beverages
TRAN15004,Tropical Fruit
TRAN15004,Rolls/Buns
TRAN15005,Detergent
TRAN15005,Rolls/Buns
TRAN15005,Napkins
TRAN15005,Pork
TRAN15005,Hygiene Articles
TRAN15005,Whole Milk
TRAN15006,Bottled Beer
TRAN15007,Whole Milk
TRAN15007,White Bread
TRAN15008,Butter Milk
TRAN15009,Soda
TRAN15009,Brown Bread
TRAN15009,Shopping Bags
TRAN15009,Canned Beer
TRAN15009,Rolls/Buns
TRAN15009,Meat
TRAN15009,Meat Spreads
TRAN15009,Sausage
TRAN15010,Whole Milk
TRAN15010,Sugar
TRAN15010,Butter
TRAN15011,Chewing Gum
TRAN15011,Whole Milk
TRAN15011,Soda
TRAN15011,Bottled Water
TRAN15012,Misc. Beverages
TRAN15013,Waffles
TRAN15014,Hamburger Meat
TRAN15014,Whipped/Sour Cream
TRAN15014,Popcorn
TRAN15014,Pasta
TRAN15014,Rolls/Buns
TRAN15014,Cream Cheese 
TRAN15014,Canned Fish
TRAN15015,White Wine
TRAN15016,Canned Beer
TRAN15017,Cake Bar
TRAN15017,Hamburger Meat
TRAN15017,Dessert
TRAN15017,Oil
TRAN15017,Frankfurter
TRAN15017,Uht-Milk
TRAN15017,Chicken
TRAN15017,Other Vegetables
TRAN15017,Canned Vegetables
TRAN15018,Dog Food
TRAN15018,Bottled Water
TRAN15018,Root Vegetables
TRAN15019,Ice Cream
TRAN15019,Sparkling Wine
TRAN15020,Soda
TRAN15020,Liquor
TRAN15020,Red/Blush Wine
TRAN15020,Bottled Beer
TRAN15020,Processed Cheese
TRAN15020,Napkins
TRAN15021,Seasonal Products
TRAN15021,Tropical Fruit
TRAN15022,Citrus Fruit
TRAN15022,Shopping Bags
TRAN15022,White Bread
TRAN15022,Pip Fruit
TRAN15022,Ham
TRAN15022,Tropical Fruit
TRAN15022,Processed Cheese
TRAN15023,Whole Milk
TRAN15023,Hamburger Meat
TRAN15023,Sausage
TRAN15023,Chocolate
TRAN15023,Pip Fruit
TRAN15023,Root Vegetables
TRAN15024,Other Vegetables
TRAN15025,Coffee
TRAN15026,Seasonal Products
TRAN15026,Hard Cheese
TRAN15026,Rolls/Buns
TRAN15026,Pip Fruit
TRAN15026,Other Vegetables
TRAN15026,Butter Milk
TRAN15026,Napkins
TRAN15027,Whole Milk
TRAN15027,Chocolate
TRAN15027,Soda
TRAN15027,Butter
TRAN15028,Soda
TRAN15028,Waffles
TRAN15029,Whole Milk
TRAN15030,Photo/Film
TRAN15030,Beverages
TRAN15031,Photo/Film
TRAN15031,Hygiene Articles
TRAN15032,Pork
TRAN15032,Fruit/Vegetable Juice
TRAN15032,Cake Bar
TRAN15032,Semi-Finished Bread
TRAN15032,Other Vegetables
TRAN15032,Specialty Bar
TRAN15032,Rolls/Buns
TRAN15032,Artif. Sweetener
TRAN15032,Whole Milk
TRAN15032,Skin Care
TRAN15033,Salty Snack
TRAN15034,Canned Beer
TRAN15034,Shopping Bags
TRAN15034,Pip Fruit
TRAN15035,Newspapers
TRAN15035,Dessert
TRAN15035,Canned Beer
TRAN15035,Rolls/Buns
TRAN15035,Soda
TRAN15035,Spread Cheese
TRAN15035,Brown Bread
TRAN15036,White Wine
TRAN15037,Instant Coffee
TRAN15037,Canned Beer
TRAN15038,Specialty Chocolate
TRAN15038,Pastry
TRAN15038,Bottled Water
TRAN15039,Canned Beer
TRAN15040,Meat
TRAN15040,Sausage
TRAN15040,Bottled Water
TRAN15041,Pickled Vegetables
TRAN15041,Rolls/Buns
TRAN15042,Dog Food
TRAN15042,Canned Beer
TRAN15043,Pasta
TRAN15043,Root Vegetables
TRAN15043,Rolls/Buns
TRAN15043,Newspapers
TRAN15043,Whole Milk
TRAN15043,Chicken
TRAN15044,Soda
TRAN15045,Long Life Bakery Product
TRAN15045,Instant Coffee
TRAN15046,Whole Milk
TRAN15046,Bottled Beer
TRAN15046,Sugar
TRAN15046,Bottled Water
TRAN15047,Domestic Eggs
TRAN15047,Cream Cheese 
TRAN15047,Butter
TRAN15047,Other Vegetables
TRAN15047,Coffee
TRAN15047,Chocolate Marshmallow
TRAN15047,Waffles
TRAN15047,Specialty Bar
TRAN15047,Soft Cheese
TRAN15047,Yogurt
TRAN15047,Margarine
TRAN15047,Tropical Fruit
TRAN15047,White Bread
TRAN15047,Citrus Fruit
TRAN15047,Whole Milk
TRAN15047,Root Vegetables
TRAN15048,Other Vegetables
TRAN15048,Liver Loaf
TRAN15048,Tropical Fruit
TRAN15049,Whole Milk
TRAN15049,Sausage
TRAN15050,Bottled Water
TRAN15050,Root Vegetables
TRAN15050,Shopping Bags
TRAN15050,Pip Fruit
TRAN15050,Finished Products
TRAN15050,Beef
TRAN15051,Canned Beer
TRAN15052,Canned Beer
TRAN15052,Ham
TRAN15052,Fruit/Vegetable Juice
TRAN15052,Chocolate
TRAN15052,White Bread
TRAN15052,Long Life Bakery Product
TRAN15052,Waffles
TRAN15052,Processed Cheese
TRAN15052,Specialty Bar
TRAN15052,Rolls/Buns
TRAN15053,Soda
TRAN15054,Bottled Water
TRAN15054,Misc. Beverages
TRAN15054,Semi-Finished Bread
TRAN15054,Coffee
TRAN15054,Pastry
TRAN15055,Chewing Gum
TRAN15055,Grapes
TRAN15055,Semi-Finished Bread
TRAN15055,Bottled Water
TRAN15055,Pip Fruit
TRAN15055,Tropical Fruit
TRAN15055,Soda
TRAN15056,Pastry
TRAN15056,Uht-Milk
TRAN15056,Citrus Fruit
TRAN15056,Yogurt
TRAN15056,Tropical Fruit
TRAN15057,Pip Fruit
TRAN15058,Yogurt
TRAN15059,Hard Cheese
TRAN15059,Root Vegetables
TRAN15059,Specialty Cheese
TRAN15059,Whole Milk
TRAN15060,Waffles
TRAN15060,Specialty Chocolate
TRAN15061,Yogurt
TRAN15061,Candy
TRAN15061,Fruit/Vegetable Juice
TRAN15061,Whole Milk
TRAN15061,Sausage
TRAN15061,Whipped/Sour Cream
TRAN15061,Pastry
TRAN15062,Soda
TRAN15063,Specialty Bar
TRAN15063,Soda
TRAN15064,Whole Milk
TRAN15065,Sausage
TRAN15065,Chewing Gum
TRAN15065,Whole Milk
TRAN15065,Tropical Fruit
TRAN15065,Onions
TRAN15065,Other Vegetables
TRAN15065,Root Vegetables
TRAN15065,White Bread
TRAN15066,Yogurt
TRAN15066,Meat
TRAN15066,Sausage
TRAN15067,Whole Milk
TRAN15067,Soda
TRAN15067,Margarine
TRAN15068,Pork
TRAN15068,Other Vegetables
TRAN15068,Citrus Fruit
TRAN15068,Yogurt
TRAN15068,Dessert
TRAN15069,Rolls/Buns
TRAN15069,Domestic Eggs
TRAN15069,Fruit/Vegetable Juice
TRAN15069,Whole Milk
TRAN15070,Whole Milk
TRAN15070,Brown Bread
TRAN15071,Mustard
TRAN15071,Cake Bar
TRAN15071,Soda
TRAN15071,Rolls/Buns
TRAN15071,Pastry
TRAN15072,Bottled Beer
TRAN15072,Whole Milk
TRAN15073,Whisky
TRAN15074,Newspapers
TRAN15075,Rubbing Alcohol
TRAN15076,Other Vegetables
TRAN15076,Yogurt
TRAN15076,Rolls/Buns
TRAN15076,Whole Milk
TRAN15076,Flour
TRAN15076,Hygiene Articles
TRAN15076,Tropical Fruit
TRAN15076,Margarine
TRAN15076,Ham
TRAN15076,Curd Cheese
TRAN15076,Shopping Bags
TRAN15077,Sausage
TRAN15077,Hard Cheese
TRAN15077,Domestic Eggs
TRAN15077,Butter
TRAN15078,Bottled Beer
TRAN15079,Whole Milk
TRAN15079,Tropical Fruit
TRAN15079,Domestic Eggs
TRAN15079,Pork
TRAN15080,Specialty Chocolate
TRAN15081,Whole Milk
TRAN15081,Popcorn
TRAN15081,Frankfurter
TRAN15081,Root Vegetables
TRAN15081,Mustard
TRAN15081,Tropical Fruit
TRAN15081,Sugar
TRAN15082,Nut Snack
TRAN15083,Bottled Beer
TRAN15084,Misc. Beverages
TRAN15085,Liquor
TRAN15085,Pork
TRAN15085,Soda
TRAN15085,Bottled Beer
TRAN15085,Fruit/Vegetable Juice
TRAN15086,Bottled Water
TRAN15086,Frozen Meals
TRAN15086,Whole Milk
TRAN15087,Chocolate
TRAN15088,Canned Fish
TRAN15088,Frozen Vegetables
TRAN15088,Coffee
TRAN15088,Cream Cheese 
TRAN15088,Herbs
TRAN15088,Jam
TRAN15088,Other Vegetables
TRAN15088,Root Vegetables
TRAN15089,Waffles
TRAN15090,Citrus Fruit
TRAN15090,Root Vegetables
TRAN15090,Chewing Gum
TRAN15090,Frozen Vegetables
TRAN15091,Root Vegetables
TRAN15091,Pork
TRAN15092,Shopping Bags
TRAN15092,Dish Cleaner
TRAN15093,Rolls/Buns
TRAN15094,Soda
TRAN15094,Rolls/Buns
TRAN15095,Red/Blush Wine
TRAN15095,Chicken
TRAN15096,Shopping Bags
TRAN15096,Whole Milk
TRAN15096,Pork
TRAN15097,Rolls/Buns
TRAN15097,Soda
TRAN15097,Beverages
TRAN15097,Seasonal Products
TRAN15098,Soda
TRAN15099,Whole Milk
TRAN15099,Sausage
TRAN15100,Domestic Eggs
TRAN15100,Butter Milk
TRAN15100,Pickled Vegetables
TRAN15100,Meat
TRAN15100,Frankfurter
TRAN15100,Sugar
TRAN15100,Tidbits
TRAN15100,Brown Bread
TRAN15101,Whole Milk
TRAN15101,Newspapers
TRAN15102,Bottled Beer
TRAN15103,Chocolate
TRAN15104,Roll Products 
TRAN15104,Curd
TRAN15104,Whipped/Sour Cream
TRAN15104,Meat
TRAN15105,Instant Food Products
TRAN15105,Dessert
TRAN15105,Frozen Meals
TRAN15105,Hamburger Meat
TRAN15105,Newspapers
TRAN15105,Beef
TRAN15105,Other Vegetables
TRAN15105,Yogurt
TRAN15105,Potato Products
TRAN15105,Cream Cheese 
TRAN15105,Curd
TRAN15105,Napkins
TRAN15105,Pastry
TRAN15105,House Keeping Products
TRAN15105,Root Vegetables
TRAN15105,Butter
TRAN15105,Soda
TRAN15106,Canned Beer
TRAN15106,Pip Fruit
TRAN15106,Soda
TRAN15107,Whole Milk
TRAN15108,Bottled Beer
TRAN15108,Liquor
TRAN15109,Rolls/Buns
TRAN15109,Whipped/Sour Cream
TRAN15109,Hygiene Articles
TRAN15109,Other Vegetables
TRAN15109,Newspapers
TRAN15109,Waffles
TRAN15110,Chewing Gum
TRAN15110,Soda
TRAN15111,Uht-Milk
TRAN15112,Whipped/Sour Cream
TRAN15112,Bottled Water
TRAN15112,Hard Cheese
TRAN15112,Fruit/Vegetable Juice
TRAN15112,Pip Fruit
TRAN15113,Citrus Fruit
TRAN15113,Oil
TRAN15113,Whole Milk
TRAN15113,Detergent
TRAN15113,Butter
TRAN15113,Other Vegetables
TRAN15114,Flour
TRAN15114,Rolls/Buns
TRAN15114,Semi-Finished Bread
TRAN15114,Meat
TRAN15114,Meat Spreads
TRAN15114,White Bread
TRAN15115,Candy
TRAN15115,Chicken
TRAN15116,Zwieback
TRAN15116,Bottled Beer
TRAN15116,Hygiene Articles
TRAN15117,Rolls/Buns
TRAN15117,Other Vegetables
TRAN15118,Sausage
TRAN15118,Chocolate
TRAN15119,Packaged Fruit/Vegetables
TRAN15120,Yogurt
TRAN15121,Uht-Milk
TRAN15121,Other Vegetables
TRAN15121,Pork
TRAN15122,Rolls/Buns
TRAN15122,Chocolate
TRAN15122,Ice Cream
TRAN15123,Beef
TRAN15124,Bottled Beer
TRAN15125,Soda
TRAN15126,Female Sanitary Products
TRAN15126,Frozen Vegetables
TRAN15126,Rice
TRAN15126,Other Vegetables
TRAN15126,Syrup
TRAN15126,Tropical Fruit
TRAN15126,Photo/Film
TRAN15126,Instant Food Products
TRAN15126,Root Vegetables
TRAN15126,Baking Powder
TRAN15126,Citrus Fruit
TRAN15126,Meat
TRAN15126,Sliced Cheese
TRAN15126,Butter
TRAN15126,Bottled Water
TRAN15126,Whole Milk
TRAN15126,Yogurt
TRAN15127,Specialty Chocolate
TRAN15127,Fish
TRAN15128,Tropical Fruit
TRAN15128,Butter
TRAN15128,Whole Milk
TRAN15128,Syrup
TRAN15129,Domestic Eggs
TRAN15129,Rolls/Buns
TRAN15129,Hygiene Articles
TRAN15129,Tropical Fruit
TRAN15129,Whole Milk
TRAN15129,Bottled Water
TRAN15129,Pet Care
TRAN15130,Frozen Dessert
TRAN15130,Frozen Vegetables
TRAN15130,Detergent
TRAN15130,Semi-Finished Bread
TRAN15130,Margarine
TRAN15130,Candy
TRAN15130,Long Life Bakery Product
TRAN15131,Canned Beer
TRAN15131,Other Vegetables
TRAN15132,Whipped/Sour Cream
TRAN15132,Herbs
TRAN15132,Whole Milk
TRAN15132,Sparkling Wine
TRAN15132,Root Vegetables
TRAN15132,Other Vegetables
TRAN15132,Shopping Bags
TRAN15132,Frozen Vegetables
TRAN15132,Fruit/Vegetable Juice
TRAN15132,Baking Powder
TRAN15132,Pickled Vegetables
TRAN15132,Frozen Fruits
TRAN15132,Yogurt
TRAN15132,Long Life Bakery Product
TRAN15133,Bottled Beer
TRAN15133,Liquor (Appetizer)
TRAN15133,Domestic Eggs
TRAN15133,Dishes
TRAN15133,Frozen Meals
TRAN15133,Newspapers
TRAN15133,Fish
TRAN15134,Canned Fish
TRAN15134,Uht-Milk
TRAN15135,Berries
TRAN15135,Bottled Water
TRAN15135,Oil
TRAN15135,Cake Bar
TRAN15135,Shopping Bags
TRAN15135,House Keeping Products
TRAN15136,Condensed Milk
TRAN15137,Canned Beer
TRAN15137,Margarine
TRAN15137,Salt
TRAN15138,Canned Beer
TRAN15138,Long Life Bakery Product
TRAN15139,Pastry
TRAN15139,Fruit/Vegetable Juice
TRAN15139,Frozen Vegetables
TRAN15139,Pip Fruit
TRAN15139,Root Vegetables
TRAN15139,Napkins
TRAN15139,Bags
TRAN15139,Frozen Potato Products
TRAN15140,Sausage
TRAN15141,Frozen Potato Products
TRAN15141,Sausage
TRAN15142,Specialty Chocolate
TRAN15142,Frozen Meals
TRAN15142,Soda
TRAN15143,Brown Bread
TRAN15143,Berries
TRAN15144,Liquor
TRAN15144,Napkins
TRAN15145,Soda
TRAN15145,Yogurt
TRAN15145,Shopping Bags
TRAN15145,Beverages
TRAN15146,Yogurt
TRAN15147,Canned Fish
TRAN15147,Citrus Fruit
TRAN15147,Shopping Bags
TRAN15147,Salty Snack
TRAN15147,Tropical Fruit
TRAN15147,Canned Beer
TRAN15147,Cling Film/Bags
TRAN15147,Meat Spreads
TRAN15147,Condensed Milk
TRAN15147,Kitchen Towels
TRAN15147,Coffee
TRAN15147,Frozen Meals
TRAN15147,Pip Fruit
TRAN15148,Seasonal Products
TRAN15148,Brown Bread
TRAN15149,Shopping Bags
TRAN15149,Onions
TRAN15149,Whipped/Sour Cream
TRAN15149,Bottled Beer
TRAN15149,Ham
TRAN15149,Hard Cheese
TRAN15149,Hygiene Articles
TRAN15150,Napkins
TRAN15150,Domestic Eggs
TRAN15150,Waffles
TRAN15151,White Bread
TRAN15151,Yogurt
TRAN15151,Processed Cheese
TRAN15151,Cream Cheese 
TRAN15151,Sugar
TRAN15151,Tropical Fruit
TRAN15151,Uht-Milk
TRAN15152,Rolls/Buns
TRAN15152,White Bread
TRAN15153,Pip Fruit
